time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1245,-0.885855,-5.498284,-8.748413,0.104453,-0.613663,-0.681345
1246,-3.552995,-9.373300,-11.980585,-1.050129,-0.239283,-0.457783
1247,-0.262165,-3.659537,-8.734048,-0.200646,0.286714,0.109516
1248,0.016759,-4.983531,-8.807071,0.071145,-0.335743,-0.356793
1249,0.197522,-4.979939,-9.707291,0.068747,-0.203311,-0.137761
1250,-0.162806,-4.750096,-9.598354,0.112447,-0.338407,-0.369051
1251,1.399411,-4.347870,-8.257602,0.025580,-0.413816,-0.769810
1252,0.049081,-5.878962,-9.825804,-0.236885,-0.026646,0.577158
1253,-1.194707,-6.348226,-13.854048,-0.863871,1.252107,-0.187856
1254,0.550666,-3.252523,-11.071986,0.020784,0.311761,1.218266
1255,-0.718261,-2.476802,-12.257115,-0.170802,1.320322,0.659761
1256,0.005986,-1.072602,-10.997766,1.122873,-0.283516,0.260334
1257,0.209493,-4.277241,-8.901642,0.836426,-0.440196,-0.392233
1258,-1.034295,-4.187459,-9.318233,0.614196,0.364521,0.792726
1259,0.272939,-6.576872,-10.490194,0.349599,-0.343470,-0.322953
1260,0.750582,-8.231265,-10.095152,-0.720515,0.406888,-0.301902
1262,0.940921,-5.457583,-11.827356,-0.710655,0.402092,-0.144156
1263,-1.928530,-5.825093,-8.066066,-0.021850,-0.621923,-0.605136
1264,1.496376,-6.106411,-8.117541,-0.519335,0.570230,-0.334410
1265,1.802834,-2.750938,-8.546103,0.061286,0.068214,0.568098
1266,1.303643,-4.526238,-10.722432,0.294175,0.197182,-0.403957
1267,2.346318,-6.878541,-8.929175,0.224894,-0.782067,-0.510542
1268,2.554613,-7.444770,-9.871294,-0.591014,0.445792,0.551311
1269,0.735020,-5.035006,-12.336124,-0.924625,1.156980,0.421544
1270,2.499547,-3.189077,-11.941081,0.092729,0.552910,-0.268061
1271,1.794454,-2.524686,-9.903615,0.468441,0.214502,0.349599
1272,1.344344,-2.966416,-10.937910,0.814576,-0.450322,-0.033574
1273,1.496376,-4.850653,-8.106767,0.509476,-0.624322,-1.264631
1274,1.906982,-6.409278,-9.066842,0.041568,-0.083136,-0.188922
1275,2.567781,-5.694609,-9.888053,-0.551844,0.295507,0.061020
1276,2.330755,-3.924097,-10.593145,-0.459115,-0.255804,0.422343
1277,1.529895,-4.841076,-12.633005,-0.227825,-0.238217,-0.500417
1278,-0.037110,-5.153519,-8.526949,0.359991,-0.437531,-0.641908
1279,2.381034,-6.709750,-8.191761,-0.090864,0.102322,-0.044233
1280,2.073379,-4.023456,-10.305841,-0.036505,0.332812,0.306698
1281,1.357512,-5.140351,-10.491392,0.622989,-0.642974,-0.235020
1283,2.103306,-7.564480,-7.795521,0.085268,-0.676548,-1.246245
1284,0.122104,-6.277597,-6.154295,-0.625121,-0.592613,-0.220897
1285,-0.025139,-4.954801,-12.218808,-1.141525,0.914766,-1.001899
1286,2.700660,-0.125696,-12.434286,-0.354395,-0.405023,-0.217700
1287,2.737770,-1.122881,-14.621389,0.523066,0.102322,-0.833228
1288,2.296039,-2.752135,-9.908403,1.298738,-1.827933,-1.484995
1289,1.234211,-4.231751,-8.111555,0.288579,-0.235819,-0.156413
1290,1.192312,-0.243011,-12.642582,0.166806,0.028511,0.211038
1291,2.568978,-4.183867,-10.715250,0.641908,-1.722680,-1.109017
1292,0.537498,-7.156269,-10.629059,-0.146821,0.188122,-0.125504
1293,-0.925359,-7.576451,-11.514913,-0.540119,-0.841222,0.095926
1294,-0.482432,-5.351041,-7.603985,-0.695467,0.156413,0.404757
1295,1.000776,-3.665523,-9.719262,-0.544116,0.955268,0.508144
1296,0.906205,-3.770868,-11.208455,-0.071945,0.110582,-0.141225
1297,1.497573,-2.345121,-11.262324,0.628851,0.178263,0.185191
1298,1.462857,-3.733757,-8.482656,0.592080,-1.074110,-0.965394
1299,0.578200,-5.987898,-9.835381,-0.176398,-0.148420,0.206242
1300,0.785298,-3.913323,-10.059238,-0.897446,0.453519,0.666156
1301,-0.035913,-2.170344,-13.295002,-0.697865,0.807914,1.301936
1302,-0.061052,-2.068590,-12.638990,-0.036772,-0.403957,0.203844
1304,-1.207875,-2.889802,-12.473791,0.774340,0.017054,0.684276
1305,-0.075417,-2.120066,-8.457518,0.856410,-0.873730,-0.668021
1306,-0.817620,-3.183091,-9.815030,0.630717,-0.086600,0.139893
1307,-0.689530,-5.125986,-10.967838,0.085002,-0.361856,-0.233688
1308,-1.204283,-4.040215,-11.383232,0.284315,0.590747,0.640043
1309,-0.084994,-4.766856,-10.790668,-0.105519,-0.198781,-0.970989
1310,-1.244985,-5.287594,-10.311827,-0.032508,0.223562,0.310162
1311,-0.713472,-4.847061,-9.334992,0.166539,0.055957,-0.003997
1312,0.598550,-6.356606,-6.695385,0.035173,0.317890,0.531060
1313,0.800860,-4.250905,-10.120291,-0.331746,0.689072,1.019752
1314,0.580594,-4.595670,-10.420763,-0.105253,0.227825,0.274989
1315,0.120907,-5.019444,-9.933543,-0.084202,0.458049,0.727709
1316,0.670376,-4.739322,-11.043256,-0.363188,0.503614,0.416481
1317,0.651223,-3.112462,-13.279440,0.054891,0.414616,1.077041
1318,-1.387440,-3.044227,-11.923124,0.502548,-0.144156,-0.079406
1319,-0.729034,-5.236119,-7.321469,0.462046,-0.710922,-0.048230
1320,-0.234632,-3.494337,-10.626664,0.089531,1.041069,0.721047
1321,-0.259771,-3.870227,-10.216059,0.061819,-0.192119,-0.900110
1322,-0.366313,-6.218939,-9.564836,-0.151884,-0.035706,-0.495620
1323,-0.561440,-7.236475,-11.736377,-0.600340,0.289378,0.151084
1325,0.208296,-3.895366,-9.847352,-0.246211,-0.348000,0.159877
1326,1.389834,-5.141548,-8.317456,-0.095394,-0.259801,0.063951
1327,0.258574,-2.962825,-10.005369,0.123905,0.558772,0.565167
1328,0.940921,-4.450821,-9.770737,0.362389,-0.593412,-0.653899
1329,1.086968,-6.496666,-9.683349,-0.135896,0.452720,-0.038904
1330,0.976834,-5.166687,-11.704055,-0.733571,0.367985,-0.212104
1331,1.191115,-2.726996,-12.934674,0.183859,0.000266,1.314459
1332,-0.496797,-3.336320,-10.648212,0.080205,0.115645,-0.057822
1333,-0.095768,-3.396175,-9.386468,0.594211,-0.354662,0.344003
1334,0.107739,-5.288792,-9.530120,0.140426,0.242214,-0.228625
1335,1.128866,-3.988740,-9.391256,-0.023715,0.197715,-0.058622
1336,0.187945,-4.637568,-10.939108,0.127636,-0.068214,0.051427
1337,-0.306458,-6.913258,-10.363302,-0.499617,-0.376778,-0.891850
1338,0.235829,-4.404134,-10.229227,-0.168138,-0.307231,0.324285
1339,1.258153,-5.006276,-9.238028,-0.286980,0.014922,-0.760750
1340,0.143652,-4.472369,-9.433155,0.079672,-0.256070,0.232089
1341,0.847547,-4.805163,-10.201694,0.010925,0.063685,-0.511075
1342,1.371878,-4.853047,-9.330204,0.015188,0.428738,-0.584086
1343,1.745373,-5.099649,-10.958261,-0.036772,0.324551,-0.423942
1345,2.064999,-5.384560,-12.876017,0.160943,-0.099923,0.185191
1346,0.243011,-3.628413,-10.535685,0.091930,0.235819,-0.405822
1347,0.738611,-4.708198,-8.526949,0.371449,-0.981914,-0.140692
1348,0.525527,-5.343858,-9.725247,-0.232089,0.331746,-0.192652
1349,0.474052,-4.745308,-10.927136,-0.285115,-0.145489,-0.572095
1350,0.047884,-4.750096,-10.097546,0.099657,-0.834028,-0.515338
1351,-1.114501,-6.003461,-11.058818,-0.214236,-0.721847,-1.423709
1352,-1.971625,-4.686650,-10.035296,-0.014123,-1.036539,-1.314459
1353,-1.910573,-5.073313,-9.934740,0.025847,-0.571562,-1.281418
1354,-0.274136,-4.754885,-10.160992,0.155614,-0.668021,-1.127936
1355,-0.687136,-4.339490,-9.676167,0.139626,-0.638444,-0.955002
1356,-0.221464,-4.235343,-10.304645,-0.016254,-0.547847,-0.924891
1357,-0.225055,-4.717774,-9.842564,-0.219832,-0.662692,-1.021617
1358,0.471658,-3.568558,-10.530896,-0.096992,-0.042634,-0.378377
1359,0.529119,-4.944026,-10.651803,-0.287513,-0.677081,-1.073577
1360,0.171185,-3.993528,-10.994174,-0.251541,-0.241149,-0.646438
1361,0.764947,-3.202245,-11.133038,0.065283,-0.570763,-0.679479
1362,0.711078,-3.679888,-11.111490,0.069280,-0.690404,-1.161776
1363,1.070208,-3.323152,-10.770316,0.115645,-0.098591,-1.437299
1364,3.057395,-2.713828,-11.999739,0.199314,0.162809,-0.709590
1366,2.467225,-3.072958,-11.532869,0.522533,-0.196916,-0.670953
1367,0.602142,-6.101623,-8.018182,0.316291,-1.253440,-1.138861
1368,-0.161609,-5.869385,-8.452729,-0.256603,-0.153482,0.011991
1369,0.379481,-5.719748,-9.366117,-0.333877,-0.353862,-0.367718
1370,0.651223,-6.939594,-9.433155,-0.410352,-0.182527,0.143090
1371,1.507150,-2.663549,-10.905589,-0.060221,0.545182,0.425008
1372,1.449689,-5.917270,-11.410766,0.770609,-1.430904,-0.650168
1373,1.157596,-7.153875,-8.799889,0.024248,-0.924092,-1.761850
1374,0.441730,-5.159505,-9.066842,0.100190,-1.240916,-0.234753
1375,-3.676297,-5.949591,-10.380061,-0.030110,-0.714386,-0.995770
1376,-0.708684,-8.209718,-9.980229,-0.635513,-0.658162,-2.164208
1377,-1.061828,-5.798757,-9.489418,-0.587017,0.807381,0.170003
1378,-0.799663,-4.671088,-11.382035,-0.163608,-0.497752,-0.023715
1379,-1.460463,-6.293159,-8.598776,0.047430,-2.047764,-0.097792
1380,-1.990779,-4.143166,-9.852140,-0.017853,0.614995,0.072744
1381,-2.679112,-4.320337,-9.266758,0.533458,-1.630217,-0.620325
1382,-3.058593,-7.123947,-8.805874,0.112447,-0.338141,-0.583020
1383,-2.873042,-5.578490,-8.850166,-0.007994,0.086334,-0.248343
1384,-2.355895,-6.584054,-8.574833,0.115911,-0.176132,-0.313093
1385,-1.387440,-6.805518,-8.246828,-0.133764,-0.089798,-0.338141
1387,-2.489970,-6.619968,-7.600393,-0.265930,-0.344536,-0.317890
1388,-2.691083,-6.903681,-8.713697,0.000266,0.015188,0.308031
1389,-2.031480,-6.291962,-8.404845,-0.374380,0.341871,-0.119109
1390,-2.249352,-6.687006,-9.477448,-0.266995,0.213436,-0.038371
1391,-1.917756,-5.664681,-8.492233,0.008527,0.046897,0.135096
1392,-1.431733,-5.477933,-9.076419,0.059421,0.125770,0.006662
1393,-1.493982,-5.488708,-9.678560,0.069014,-0.095926,-0.225161
1394,-1.471237,-5.951985,-9.251195,0.019452,-0.080472,-0.376245
1395,-1.353921,-6.268020,-9.062054,-0.005329,-0.062885,-0.151351
1396,-1.347936,-6.030994,-9.052477,-0.014123,0.026380,0.139893
1397,-1.563414,-5.934029,-9.326612,-0.117510,0.000533,0.016521
1398,-1.661576,-5.553351,-9.503783,-0.026913,-0.094861,-0.049828
1399,-1.685518,-5.807136,-9.244013,0.001066,-0.069014,-0.085002
1400,-1.638831,-5.999869,-9.323022,-0.049828,-0.052493,-0.073277
1401,-1.574188,-5.855020,-9.064447,-0.088199,0.099390,0.093795
1402,-1.527501,-5.628768,-9.392453,-0.073011,0.030910,0.058622
1403,-1.502362,-5.598841,-9.397242,0.009859,0.088998,0.077541
1404,-1.583764,-5.724536,-9.446322,0.056757,-0.034374,-0.044766
1405,-1.606509,-5.840655,-9.279925,0.037038,0.042101,-0.070080
1406,-1.454478,-6.008249,-9.153033,-0.047164,-0.011191,-0.058089
1408,-1.431733,-5.752069,-9.516952,-0.072744,0.125237,0.080738
1409,-1.288081,-5.582081,-9.390059,-0.034374,0.037571,-0.014655
1410,-1.304840,-5.415684,-9.491813,0.004530,-0.007727,-0.042900
1411,-1.262941,-5.801151,-9.261970,-0.020251,-0.072211,-0.112980
1412,-1.265336,-5.697003,-9.424775,-0.051694,0.002931,-0.035972
1413,-1.325191,-5.529409,-9.215282,-0.074609,0.013590,-0.003198
1414,-1.335965,-5.562928,-9.551667,-0.064484,0.005596,0.038904
1415,-1.272518,-5.413290,-9.605537,-0.010658,0.060753,-0.007994
1416,-1.274912,-5.536592,-9.415198,0.021051,-0.099124,-0.078340
1417,-1.286883,-5.650316,-9.637859,0.016787,-0.002931,-0.039170
1418,-1.235408,-5.657499,-9.415198,-0.033041,0.028511,-0.047963
1419,-1.296460,-5.506664,-9.519346,-0.033041,-0.009326,0.002931
1420,-1.183933,-5.617994,-9.490616,-0.025314,0.010126,0.010658
1421,-1.294066,-5.485116,-9.578004,-0.009060,0.001599,-0.062086
1422,-1.273715,-5.571307,-9.496601,0.029311,0.004263,-0.033308
1423,-1.131260,-5.650316,-9.408015,-0.013323,0.034640,-0.007727
1424,-1.253365,-5.655105,-9.476251,-0.017054,-0.001599,0.030377
1425,-1.258153,-5.561730,-9.671378,-0.021583,0.016254,0.017054
1426,-1.121683,-5.567716,-9.555259,-0.013057,0.043700,-0.068214
1427,-1.107318,-5.639542,-9.482236,0.003997,0.023982,-0.031975
1429,-1.165976,-5.507861,-9.385271,-0.107384,-0.094061,-0.093528
1430,-1.034295,-5.357026,-9.771935,-0.075942,0.152949,0.157746
1431,-1.067814,-5.390545,-9.746795,-0.086867,-0.056757,-0.116711
1432,-0.946907,-5.164293,-9.658210,0.035173,0.071678,0.187323
1433,-1.277307,-5.395334,-9.712079,-0.014655,-0.155614,-0.047164
1434,-1.270124,-5.303157,-9.680955,0.034907,0.033574,0.130034
1435,-1.139640,-5.190629,-9.789890,-0.023715,-0.045832,-0.054891
1436,-1.215057,-5.373785,-9.436746,-0.020518,0.089798,0.053559
1437,-1.240196,-5.133168,-9.815030,-0.017054,0.026113,0.035440
1438,-1.146823,-5.345055,-9.859323,-0.006129,0.040502,-0.032508
1439,-0.998382,-5.164293,-9.768343,0.050628,-0.017853,-0.081538
1440,-1.680730,-5.495890,-9.360131,0.134297,-0.498285,-0.284315
1441,-1.258153,-5.706580,-9.625888,-0.017320,0.239816,0.147087
1442,-1.280898,-5.194221,-9.646238,-0.031975,-0.072478,-0.169737
1443,-1.209072,-5.628768,-9.441534,0.003730,0.026646,0.025314
1444,-1.168370,-5.135562,-9.692925,0.025580,-0.015721,0.018386
1445,-1.340753,-5.588067,-9.995792,0.034640,-0.001599,-0.202511
1446,-1.267730,-5.609614,-9.102755,-0.042368,-0.035173,-0.131366
1447,-1.112107,-5.682638,-9.645041,-0.058888,0.002931,-0.076208
1448,-1.016339,-5.518635,-9.703699,-0.093528,0.035972,-0.040769
1449,-0.896629,-5.201403,-9.777920,-0.027446,-0.000799,-0.081271
1451,-0.885855,-5.250484,-9.525331,-0.026380,0.006662,-0.047963
1452,-0.918176,-5.046977,-9.878476,0.046631,-0.075409,-0.029044
1453,-1.015141,-5.524621,-9.628283,-0.052227,-0.022916,-0.048763
1454,-0.934936,-5.152322,-9.871294,0.003730,0.076741,0.076741
1455,-0.915782,-5.336676,-9.598354,-0.033841,0.103387,0.037838
1456,-0.998382,-5.125986,-9.761160,0.062885,-0.108717,-0.055957
1457,-0.906205,-5.712565,-9.722853,0.009593,-0.053026,-0.048763
1458,-1.047463,-5.398925,-9.645041,-0.057556,0.022649,-0.078074
1459,-0.967257,-5.323507,-9.853337,-0.071945,0.060221,0.037838
1460,-0.948104,-5.266047,-9.746795,-0.061286,-0.102322,-0.098058
1461,-0.949301,-5.392939,-9.683349,-0.041568,0.059688,-0.000799
1462,-0.918176,-5.412093,-9.762358,-0.020784,-0.070613,-0.099657
1463,-1.015141,-5.351041,-9.785102,-0.054625,0.094061,0.020518
1464,-0.894234,-5.161899,-9.983821,-0.071145,-0.120441,-0.120708
1465,-1.164779,-5.457583,-9.643845,-0.090064,-0.344802,-0.284848
1466,-0.936133,-5.615600,-9.743204,-0.047963,0.151084,0.184126
1467,-0.726640,-4.915296,-9.902418,-0.212104,-0.109250,0.011724
1468,-1.059434,-5.024232,-10.035296,-0.232888,-0.127369,0.253672
1469,-0.853533,-4.357447,-9.521740,-0.112181,-0.040769,-0.033308
1471,-1.576582,-4.707001,-9.922769,-0.045832,0.036505,0.065283
1472,-0.384269,-4.553771,-10.144233,0.038371,0.222496,-0.177997
1473,-1.355118,-4.643554,-9.964667,0.102055,0.004796,-0.171868
1474,-0.738611,-4.892551,-10.059238,0.164141,0.050361,-0.282717
1475,-0.539892,-5.254076,-9.977836,0.012524,0.104720,-0.074343
1476,-0.521936,-5.000290,-9.987412,0.088998,-0.114845,-0.028778
1477,-1.189918,-5.416882,-9.552865,-0.068481,0.054358,0.197982
1478,-1.007959,-4.660314,-10.789470,-0.147087,0.344003,0.155348
1479,-0.822408,-4.556166,-9.490616,-0.055424,-0.217433,-0.025847
1480,-1.031901,-4.728549,-10.450690,-0.002931,-0.053825,-0.015188
1481,-1.387440,-5.128380,-9.703699,-0.078074,0.033574,-0.498285
1482,-1.088165,-4.708198,-9.911995,0.016254,-0.040769,-0.026646
1483,-0.616507,-4.780024,-10.424355,0.041568,-0.206242,-0.512940
1484,-1.045069,-4.759673,-9.846154,0.211838,-0.497219,-0.831363
1485,-0.563834,-5.489904,-9.838972,0.378643,-1.005097,-0.494554
1486,-1.171962,-5.714960,-8.192958,0.399427,-0.491890,-1.034407
1487,0.198719,-7.600393,-9.080010,0.261133,-0.642175,-0.991507
1488,-1.094150,-6.277597,-8.555679,0.257669,-0.346668,-0.977917
1489,0.300472,-7.815871,-8.667010,-0.144423,-1.048796,-0.702395
1490,-0.318429,-7.196970,-8.245630,-0.692536,0.102322,-0.749292
1491,-0.250194,-7.620744,-8.191761,-0.827366,-0.458582,-0.664557
1493,1.109712,-6.584054,-8.603564,-0.701596,0.574760,0.305366
1494,2.744952,-5.309142,-11.494562,-0.214502,0.322686,-0.086867
1495,1.319205,-6.117185,-11.982980,0.496420,-0.741565,-0.896646
1496,1.260547,-7.219715,-10.427945,-0.139360,-0.738900,-1.111948
1497,-7.937976,-2.298434,-7.783550,-0.306698,-0.908904,0.882257
1498,-1.635240,0.079009,-9.550470,0.130300,2.141292,0.009593
1499,0.526724,-4.226963,-8.965088,0.419412,-0.392766,-0.974986
1500,1.399411,-6.572083,-10.432734,-0.043700,0.320288,0.239550
1501,1.899799,-5.664681,-10.457873,-0.513207,-0.012524,-0.228358
1502,1.030704,-5.486313,-10.047267,-0.092462,-0.423942,-0.058355
1503,-0.298078,-5.476737,-9.712079,-0.042101,-0.643240,-0.229691
1504,-1.557428,-5.527015,-10.891224,0.172401,-0.696000,-0.145489
1505,-0.535104,-5.130774,-9.282320,0.393565,-0.844686,-0.990175
1506,0.208296,-5.906496,-9.293094,0.729574,-0.486028,-0.886787
1507,1.315614,-6.493075,-7.308300,0.630184,-0.795923,-1.690971
1508,1.729811,-9.218874,-7.625533,-0.130034,-0.464178,-0.809513
1509,1.120486,-7.917625,-8.655039,-0.722380,0.505479,-0.230224
1510,0.420182,-6.742072,-9.350554,-0.239017,-0.496953,0.037305
1511,1.158794,-6.570887,-10.140641,0.502015,-1.110349,-0.655498
1512,-1.369483,-7.393295,-7.353790,0.538254,-1.284882,0.148420
1514,-4.875792,-2.545036,-6.228516,1.921194,-1.249443,1.136995
1515,2.100912,-9.036914,-6.653487,-0.711721,2.959599,-2.436533
1516,1.980005,-8.372523,-8.595184,0.354395,-0.897179,1.031476
1517,1.001973,-8.464700,-7.266402,-0.074609,0.150551,0.969391
1518,0.002394,-8.933964,-7.662642,-0.877727,0.654698,1.764781
1519,-5.139154,-5.483919,-10.657789,-0.575559,-0.771409,1.319789
1520,-2.364274,-5.425261,-8.954314,0.377577,-0.549179,-1.743198
1521,0.390255,-7.558495,-5.120000,0.484429,-0.718383,-2.005929
1522,-1.089362,-9.307459,-5.568913,-0.018919,-0.151617,-1.432769
1523,3.430891,-8.251616,-7.317877,-0.838824,1.862306,-1.031476
1524,2.161964,-8.197746,-8.225280,-0.381841,-0.116711,0.031975
1525,0.448913,-8.571242,-10.781090,-0.499351,0.481764,0.702395
1526,2.246958,-8.265982,-10.116699,-0.086067,-1.023216,1.206542
1527,-6.964733,-5.170279,-3.981557,0.213436,-1.545216,-0.213436
1528,3.721786,-5.922058,-7.392098,-0.037038,3.678514,-0.907571
1529,2.920926,-7.605182,-7.503428,0.405023,-0.682410,-0.541452
1530,3.762488,-8.617929,-6.773197,-0.834561,1.118610,-1.669920
1531,5.248090,-6.621165,-8.696938,-0.670153,0.872931,-1.254772
1532,6.319495,-8.602366,-10.940305,-0.190787,-0.975786,-0.543051
1533,2.937685,-4.802769,-4.510676,0.241681,-1.466343,0.291510
1535,1.634043,-4.971560,-10.418368,-1.260101,1.269427,0.455917
1536,5.184644,-0.861913,-9.459491,0.163874,-0.095394,-1.184159
1537,6.983886,-5.204995,-5.251681,-0.328548,-0.945142,-3.418980
1538,6.953959,-4.663905,-8.865729,-1.309130,0.947807,0.008527
1539,10.247183,-2.973598,-10.553641,-1.364021,2.203911,0.104720
1540,5.106832,0.612916,-8.208521,0.262466,0.026380,0.537188
1541,7.107188,0.259771,-7.672219,-0.014922,-0.230224,-3.432836
1542,6.823475,2.221819,-7.705738,-0.491357,-0.177198,-1.539087
1543,7.705738,4.898537,-8.623915,-0.685075,0.073277,-0.466043
1544,10.240001,4.857835,-7.783550,-0.046897,1.750925,-0.249942
1545,8.753201,6.381745,-5.813122,0.249142,-0.135896,-1.599841
1546,5.177461,3.915717,-8.605958,0.402092,-0.160943,-0.528129
1547,9.396045,0.877475,-8.596381,-0.273124,0.883856,-0.515871
1548,5.753267,4.842273,-7.182605,-0.779936,-0.297372,-0.450588
1549,5.342661,5.453991,-7.264008,0.274190,-0.550778,0.350132
1550,5.573701,4.772841,-13.615825,1.762116,-1.948907,2.853547
1551,5.220557,2.064999,-8.310274,-0.013057,-2.013391,-2.332613
1552,-1.092953,5.740098,-7.507020,-1.102622,-2.727243,0.446325
1553,-4.361038,5.552154,-6.834249,-1.789562,-1.741865,0.531859
1554,-1.480814,8.573636,-10.852917,-0.218766,1.829531,-0.531060
1556,-1.037886,5.157111,-6.209362,-0.229957,-1.843654,-0.995504
1557,-2.754529,6.526594,-5.837064,-0.306165,0.673084,0.708257
1558,-1.359907,8.537724,-6.392519,-0.976319,-0.463112,-0.706658
1559,-2.146402,8.656237,-5.394136,0.074077,-0.204110,-0.046631
1560,-3.637990,8.810662,-6.056133,-0.412484,-0.462845,-0.535856
1561,-3.208230,6.312313,-5.773617,0.190787,0.108450,0.557173
1562,-2.535460,8.402451,-6.834249,0.075675,-0.088199,-0.216101
1563,-3.015497,7.523779,-5.470751,0.346934,-0.391433,0.840423
1564,-2.917335,8.398860,-6.283582,0.147087,-0.283783,-0.234221
1565,-3.517082,7.630321,-4.999093,-0.132698,0.179596,-0.230224
1566,-2.436100,6.682217,-7.049727,-0.292309,-0.088466,-0.442328
1567,-3.084929,8.573636,-5.078102,-0.283783,0.479632,0.058355
1568,-2.515109,8.710106,-6.786365,0.228358,0.129767,-0.351730
1569,-3.102885,6.932411,-4.374207,0.063951,0.412217,0.064750
1570,-2.980781,8.374918,-6.312313,0.008527,0.824435,-0.117776
1571,-2.378639,8.391677,-5.819107,0.233688,0.475369,-0.280319
1572,-2.410961,7.797915,-5.741296,-0.045565,0.145489,-0.207574
1573,-3.100491,8.268375,-5.920861,-0.050095,0.401026,0.511874
1574,-3.975572,7.958326,-7.597999,-0.107118,-0.708257,-0.952337
1575,-3.865439,5.701791,-5.463568,-0.152417,0.479366,0.007727
1577,-3.002329,7.406463,-6.967127,0.146021,0.318423,1.335510
1578,-3.699042,9.458294,-6.232107,0.120974,-0.214502,0.325884
1579,-3.319561,8.341399,-5.299565,0.086867,-0.263531,-1.324585
1580,-2.067393,6.222530,-4.592079,-0.302701,0.468175,-0.142824
1581,-2.819172,9.258378,-6.592434,-0.240083,-0.029577,0.612331
1582,-4.004303,8.449138,-4.753687,-0.586484,-0.489225,-0.838824
1583,-2.952051,8.512584,-5.637148,-0.512407,1.309130,-0.022116
1584,-1.503559,8.182184,-7.025785,-0.029577,0.595544,-0.438597
1585,-2.141613,7.878121,-6.998251,-0.130567,0.002931,-0.544116
1586,-2.446874,7.066486,-4.265270,-0.232355,0.486827,-0.401293
1587,-2.375048,8.113950,-5.876568,-0.392499,0.767412,-0.342937
1588,-2.231396,7.636306,-6.563704,-0.355994,0.764214,-0.061286
1589,-3.365051,8.097190,-7.012617,-0.436199,0.194251,0.332279
1590,-3.614048,7.972692,-6.809110,-0.205176,0.911568,-0.352796
1591,-2.786851,8.192958,-5.499481,-0.075675,1.114346,-0.093795
1592,-2.184709,7.611167,-6.159084,-0.082870,0.478833,0.076741
1593,-2.590526,8.153454,-6.047753,-0.116977,0.362389,-0.230224
1594,-2.767697,7.376535,-5.516241,-0.294175,-0.302435,-0.392766
1595,-2.804807,9.077616,-5.746084,-0.290178,0.816441,0.073011
1596,-1.900996,8.331821,-6.989872,0.335210,-0.328282,-0.559571
1598,-1.806425,7.131130,-4.845864,0.154282,0.319755,0.142557
1599,-1.534683,8.280347,-7.023391,0.189455,-0.552643,0.137761
1600,-2.366668,7.873333,-4.244920,0.219032,-0.506812,0.525198
1601,-2.766500,8.957906,-5.552154,0.116711,-0.235020,0.515072
1602,-2.473210,8.564059,-5.595249,-0.006129,-0.321620,0.467908
1603,-1.953669,9.362526,-7.091625,-0.037838,-0.687207,0.284848
1604,-8.626308,7.801506,-8.224083,0.310695,-0.734637,0.588616
1605,0.586579,2.631228,-6.651093,-0.874263,1.143124,-1.992606
1606,-0.090980,6.792350,-3.907337,1.218533,-3.272426,2.850616
1607,-4.758476,10.382456,-4.498705,0.582753,-2.211106,2.496487
1608,1.322796,5.850232,-7.541735,0.180395,-2.398429,-0.425274
1609,-2.693477,10.619482,-4.218584,-0.168671,-2.358459,-2.533259
1610,-4.586093,5.790377,-5.112818,0.163075,0.469773,-0.197182
1611,-2.910152,6.949171,-8.773552,0.117776,-0.059421,0.018386
1612,-3.392584,7.145495,-5.173870,0.676815,-2.040037,-1.840456
1613,-5.685032,3.781641,-4.343082,0.294708,-0.249142,-1.652334
1614,-7.936779,4.356250,-4.875792,-0.180928,-0.614196,-0.321354
1615,-9.461885,5.407305,-3.568558,0.210772,-0.201446,-0.044499
1616,-9.066842,3.630807,-4.539406,0.601406,0.579289,0.557706
1617,-6.883330,1.697489,-7.469909,0.256070,0.484429,0.022649
1619,-6.786365,3.713407,-5.392939,0.800187,-1.099957,0.164407
1620,-8.022970,3.633201,-4.030639,0.938214,-1.309397,0.486560
1621,-8.274361,1.388637,-6.005855,-0.037038,-0.169204,-0.383440
1622,-10.072407,3.629610,-4.960786,-0.130833,-0.042900,-0.926757
1623,-7.366959,1.302446,-5.944803,0.087400,0.138294,0.610199
1624,-4.778827,2.339135,-5.431247,-0.964594,1.193752,-0.974720
1625,-6.472724,4.224569,-4.942830,0.176132,-1.259302,0.587283
1626,-8.151060,4.741716,-4.988319,0.599274,-0.721847,0.158812
1627,-11.391612,4.396951,-1.163582,0.322420,-0.449789,-0.051694
1628,-9.697714,1.862689,-3.476381,0.302701,0.294175,0.370116
1629,-6.034585,1.938106,-4.413711,0.061020,1.464478,0.181194
1630,-7.818265,5.098453,-5.416882,0.661893,-1.025881,0.445525
1631,-7.400477,2.821567,-2.839523,0.014922,-0.312560,-1.572395
1632,-9.827001,1.534683,-2.983175,-0.665357,0.324285,0.058089
1633,-8.954314,3.780444,-7.331046,-0.532392,1.542285,-0.937149
1634,-5.823895,0.594959,-9.653421,-0.099124,0.666689,-1.534557
1635,-7.829040,0.781707,-5.588067,0.854545,-1.792493,-0.829764
1636,-7.474698,-2.450465,-4.422091,0.097525,0.116977,-0.703727
1637,-6.768408,-1.085770,-4.369418,0.059155,-0.340006,1.043467
1638,-15.279796,2.545036,-6.375759,1.181228,-1.411452,5.005497
